Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
18508253,5/31/2016 0:09,5/31/2016 1:43,70468,5618,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18509949,5/31/2016 1:16,5/31/2016 1:36,70188,1199,1009,12th St & Penn Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
18515628,5/31/2016 2:53,5/31/2016 3:13,70193,1204,1020,42nd & Penn Ave.,1038,Boulevard of the Allies & Parkview Ave,
18522603,5/31/2016 5:43,5/31/2016 6:02,70215,1189,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,
18524992,5/31/2016 6:34,5/31/2016 6:55,70433,1223,1039,Atwood St & Bates St,1020,42nd & Penn Ave.,
18525453,5/31/2016 6:43,5/31/2016 6:58,70457,907,1049,S 12th St & E Carson St,1048,S 18th St & Sidney St,
18526785,5/31/2016 7:08,5/31/2016 7:13,70107,306,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18527224,5/31/2016 7:17,5/31/2016 7:29,70485,729,1048,S 18th St & Sidney St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18527330,5/31/2016 7:19,5/31/2016 7:25,70022,342,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
18527332,5/31/2016 7:19,5/31/2016 7:25,70143,362,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
18527522,5/31/2016 7:23,5/31/2016 7:48,70299,1467,1049,S 12th St & E Carson St,1015,Federal St & E North Ave,
18528042,5/31/2016 7:35,5/31/2016 12:11,70137,16563,1045,S 27th St & Sidney St. (Southside Works),1003,First Ave & Smithfield St (Art Institute),
18529025,5/31/2016 7:54,5/31/2016 8:17,70255,1386,1031,Maryland Ave & Ellsworth Ave,1016,17th St & Penn Ave,
18529087,5/31/2016 7:56,5/31/2016 8:03,70024,440,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),
18529346,5/31/2016 8:01,5/31/2016 8:28,70447,1572,1026,Penn Ave & S Whitfield St,1000,Liberty Ave & Stanwix St,
18529452,5/31/2016 8:03,5/31/2016 8:21,70193,1036,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),
18529621,5/31/2016 8:07,5/31/2016 8:24,70151,1035,1020,42nd & Penn Ave.,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
18529691,5/31/2016 8:09,5/31/2016 8:30,70359,1279,1006,Ross St & Sixth Ave (Steel Plaza T Station),1018,37th St & Butler St,
18529699,5/31/2016 8:09,5/31/2016 8:28,70271,1180,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,
18529721,5/31/2016 8:09,5/31/2016 9:58,70332,6497,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,
18530125,5/31/2016 8:18,5/31/2016 8:21,70265,171,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18530596,5/31/2016 8:30,5/31/2016 8:48,70026,1096,1032,Walnut St & College St,1020,42nd & Penn Ave.,
18530709,5/31/2016 8:32,5/31/2016 8:41,70065,513,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,
18530745,5/31/2016 8:33,5/31/2016 8:42,70102,571,1020,42nd & Penn Ave.,1033,Ivy St & Walnut St   ,
18530978,5/31/2016 8:38,5/31/2016 8:51,70088,777,1032,Walnut St & College St,1034,Ellsworth Ave & N Neville St,
18531069,5/31/2016 8:40,5/31/2016 8:48,70438,458,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,
18531088,5/31/2016 8:40,5/31/2016 8:45,70193,256,1004,First Ave & B St (T Station),1003,First Ave & Smithfield St (Art Institute),
18531220,5/31/2016 8:43,5/31/2016 9:00,70153,1032,1041,Fifth Ave & S Bouquet St,1045,S 27th St & Sidney St. (Southside Works),
18531471,5/31/2016 8:47,5/31/2016 8:50,70293,142,1032,Walnut St & College St,1031,Maryland Ave & Ellsworth Ave,
18532202,5/31/2016 9:01,5/31/2016 9:36,70339,2078,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18532396,5/31/2016 9:05,5/31/2016 9:08,70285,197,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18532782,5/31/2016 9:11,5/31/2016 9:37,70477,1579,1020,42nd & Penn Ave.,1026,Penn Ave & S Whitfield St,
18532820,5/31/2016 9:11,5/31/2016 9:41,70396,1801,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,
18533597,5/31/2016 9:25,5/31/2016 9:32,70471,443,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18533753,5/31/2016 9:27,5/31/2016 11:45,70350,8252,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
18534152,5/31/2016 9:33,5/31/2016 9:59,70329,1550,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,
18534881,5/31/2016 9:42,5/31/2016 9:52,70167,620,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,
18535655,5/31/2016 9:53,5/31/2016 10:45,70162,3129,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18535722,5/31/2016 9:54,5/31/2016 10:41,70163,2794,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18536380,5/31/2016 10:04,5/31/2016 10:14,70088,612,1034,Ellsworth Ave & N Neville St,1026,Penn Ave & S Whitfield St,
18537277,5/31/2016 10:14,5/31/2016 10:22,70451,443,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1033,Ivy St & Walnut St   ,
18537287,5/31/2016 10:14,5/31/2016 10:18,70098,233,1024,S Negley Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,
18537870,5/31/2016 10:21,5/31/2016 10:35,70286,845,1002,Third Ave & Wood St,1005,Forbes Ave & Grant St,
18537880,5/31/2016 10:21,5/31/2016 10:35,70054,817,1002,Third Ave & Wood St,1005,Forbes Ave & Grant St,
18538747,5/31/2016 10:31,5/31/2016 10:36,70339,251,1045,S 27th St & Sidney St. (Southside Works),1047,S 22nd St & E Carson St,
18538901,5/31/2016 10:33,5/31/2016 10:38,70164,297,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18539277,5/31/2016 10:37,5/31/2016 12:52,70149,8063,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18539946,5/31/2016 10:46,5/31/2016 14:25,70455,13158,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18540654,5/31/2016 10:55,5/31/2016 12:21,70242,5163,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
18540993,5/31/2016 11:00,5/31/2016 11:04,70239,220,1023,Liberty Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,
18541265,5/31/2016 11:04,5/31/2016 11:21,70151,1012,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1026,Penn Ave & S Whitfield St,
18542111,5/31/2016 11:18,5/31/2016 11:54,70010,2168,1000,Liberty Ave & Stanwix St,1015,Federal St & E North Ave,
18542237,5/31/2016 11:20,5/31/2016 11:49,70196,1744,1000,Liberty Ave & Stanwix St,1015,Federal St & E North Ave,
18542834,5/31/2016 11:30,5/31/2016 11:55,70081,1519,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18543271,5/31/2016 11:37,5/31/2016 11:45,70204,463,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,
18543720,5/31/2016 11:44,5/31/2016 11:56,70275,692,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1037,Frew St & Schenley Dr,
18543753,5/31/2016 11:45,5/31/2016 12:00,70466,909,1044,Zulema St & Coltart Ave,1002,Third Ave & Wood St,
18544079,5/31/2016 11:50,5/31/2016 11:59,70157,590,1003,First Ave & Smithfield St (Art Institute),1017,21st St & Penn Ave,
18544149,5/31/2016 11:51,5/31/2016 13:24,70185,5569,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18544580,5/31/2016 11:58,5/31/2016 12:00,70469,148,1020,42nd & Penn Ave.,1019,42nd St & Butler St,
18544649,5/31/2016 11:59,5/31/2016 12:06,70136,385,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,
18544830,5/31/2016 12:02,5/31/2016 12:09,70164,421,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,
18544968,5/31/2016 12:04,5/31/2016 13:00,70162,3341,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18545100,5/31/2016 12:06,5/31/2016 13:01,70411,3298,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18545189,5/31/2016 12:07,5/31/2016 12:14,70156,411,1035,Fifth Ave & S Dithridge St,1043,Coltart Ave & Forbes Ave,
18545197,5/31/2016 12:07,5/31/2016 12:16,70073,542,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,
18545241,5/31/2016 12:08,5/31/2016 13:04,70271,3363,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,
18545293,5/31/2016 12:09,5/31/2016 12:14,70216,315,1007,Stevenson St & Forbes Ave,1005,Forbes Ave & Grant St,
18545398,5/31/2016 12:10,5/31/2016 12:32,70229,1286,1004,First Ave & B St (T Station),1018,37th St & Butler St,
18545856,5/31/2016 12:17,5/31/2016 13:18,70030,3689,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),
18546440,5/31/2016 12:26,5/31/2016 12:45,70339,1138,1047,S 22nd St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18546584,5/31/2016 12:28,5/31/2016 12:34,70435,353,1011,Fort Duquesne Blvd & 7th St,1016,17th St & Penn Ave,
18546641,5/31/2016 12:29,5/31/2016 13:26,70084,3423,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18546681,5/31/2016 12:30,5/31/2016 13:27,70303,3403,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18546761,5/31/2016 12:31,5/31/2016 12:42,70321,613,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,
18547250,5/31/2016 12:38,5/31/2016 12:59,70428,1261,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,
18547593,5/31/2016 12:43,5/31/2016 12:48,70136,282,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,
18547642,5/31/2016 12:44,5/31/2016 12:50,70431,398,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,
18547674,5/31/2016 12:44,5/31/2016 13:04,70181,1166,1044,Zulema St & Coltart Ave,1003,First Ave & Smithfield St (Art Institute),
18548063,5/31/2016 12:51,5/31/2016 14:15,70363,5059,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18548093,5/31/2016 12:51,5/31/2016 14:16,70227,5065,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18548131,5/31/2016 12:52,5/31/2016 13:47,70291,3309,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18548161,5/31/2016 12:52,5/31/2016 13:02,70204,563,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
18548342,5/31/2016 12:55,5/31/2016 13:09,70275,830,1037,Frew St & Schenley Dr,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
18548493,5/31/2016 12:58,5/31/2016 13:43,70152,2713,1050,Healthy Ride Hub,1050,Healthy Ride Hub,
18548980,5/31/2016 13:05,5/31/2016 13:15,70486,618,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),
18549138,5/31/2016 13:07,5/31/2016 15:24,70448,8224,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,
18549252,5/31/2016 13:09,5/31/2016 15:24,70018,8063,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,
18549671,5/31/2016 13:16,5/31/2016 13:21,70090,300,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18549948,5/31/2016 13:21,5/31/2016 13:58,70181,2232,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),
18550400,5/31/2016 13:29,5/31/2016 13:51,70186,1285,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18550969,5/31/2016 13:39,5/31/2016 13:45,70101,368,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
18551007,5/31/2016 13:39,5/31/2016 13:43,70431,210,1001,Forbes Ave & Market Square,1005,Forbes Ave & Grant St,
18551052,5/31/2016 13:40,6/1/2016 13:00,70193,83967,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,
18551118,5/31/2016 13:41,6/1/2016 13:02,70107,84018,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,
18551125,5/31/2016 13:41,5/31/2016 13:55,70348,795,1047,S 22nd St & E Carson St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
18551138,5/31/2016 13:42,5/31/2016 13:50,70486,506,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,
18551434,5/31/2016 13:47,5/31/2016 13:49,70152,155,1050,Healthy Ride Hub,1018,37th St & Butler St,
18551476,5/31/2016 13:48,5/31/2016 15:54,70242,7572,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
18551479,5/31/2016 13:48,5/31/2016 14:04,70103,962,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,
18551695,5/31/2016 13:51,5/31/2016 14:29,70428,2286,1044,Zulema St & Coltart Ave,1003,First Ave & Smithfield St (Art Institute),
18551736,5/31/2016 13:52,5/31/2016 14:29,70310,2244,1044,Zulema St & Coltart Ave,1003,First Ave & Smithfield St (Art Institute),
18551917,5/31/2016 13:55,6/1/2016 13:02,70077,83173,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,
18551951,5/31/2016 13:56,5/31/2016 14:04,70038,456,1033,Ivy St & Walnut St   ,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
18551954,5/31/2016 13:56,5/31/2016 15:31,70081,5673,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18552130,5/31/2016 14:00,5/31/2016 15:02,70264,3722,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
18552158,5/31/2016 14:01,5/31/2016 15:02,70189,3699,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
18552166,5/31/2016 14:01,5/31/2016 15:30,70447,5361,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18552215,5/31/2016 14:02,5/31/2016 15:32,70185,5398,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18552604,5/31/2016 14:09,5/31/2016 14:19,70326,560,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,
18552845,5/31/2016 14:14,5/31/2016 14:26,70054,727,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,
18552863,5/31/2016 14:15,5/31/2016 14:24,70157,557,1017,21st St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),
18552904,5/31/2016 14:16,5/31/2016 14:27,70108,715,1016,17th St & Penn Ave,1005,Forbes Ave & Grant St,
18553277,5/31/2016 14:23,5/31/2016 17:16,70098,10366,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,
18553347,5/31/2016 14:25,5/31/2016 17:17,70176,10313,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,
18553445,5/31/2016 14:27,6/1/2016 8:04,70016,63411,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18553598,5/31/2016 14:31,5/31/2016 14:59,70124,1646,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
18553640,5/31/2016 14:32,5/31/2016 14:44,70285,737,1032,Walnut St & College St,1034,Ellsworth Ave & N Neville St,
18553954,5/31/2016 14:40,5/31/2016 14:58,70181,1093,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),
18554016,5/31/2016 14:41,5/31/2016 14:48,70245,406,1043,Coltart Ave & Forbes Ave,1035,Fifth Ave & S Dithridge St,
18554246,5/31/2016 14:47,5/31/2016 14:54,70001,392,1005,Forbes Ave & Grant St,1007,Stevenson St & Forbes Ave,
18554603,5/31/2016 14:58,5/31/2016 15:05,70354,424,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,
18554612,5/31/2016 14:58,5/31/2016 15:17,70151,1122,1026,Penn Ave & S Whitfield St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
18554723,5/31/2016 15:02,5/31/2016 15:09,70323,417,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,
18555057,5/31/2016 15:11,5/31/2016 15:19,70204,511,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,
18555504,5/31/2016 15:23,5/31/2016 16:51,70239,5262,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,
18555547,5/31/2016 15:24,5/31/2016 15:27,70331,224,1025,Penn Ave & N Fairmount St,1026,Penn Ave & S Whitfield St,
18555851,5/31/2016 15:32,5/31/2016 15:51,70372,1119,1009,12th St & Penn Ave,1019,42nd St & Butler St,
18555951,5/31/2016 15:35,5/31/2016 15:54,70186,1139,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
18556370,5/31/2016 15:48,5/31/2016 17:50,70174,7297,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
18556378,5/31/2016 15:48,5/31/2016 15:59,70278,672,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
18556421,5/31/2016 15:50,5/31/2016 15:57,70038,434,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1024,S Negley Ave & Baum Blvd,
18556449,5/31/2016 15:50,5/31/2016 16:45,70167,3281,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
18556463,5/31/2016 15:51,5/31/2016 17:48,70450,7026,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
18556548,5/31/2016 15:54,5/31/2016 16:13,70311,1142,1042,Centre Ave & Kirkpatrick St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
18556746,5/31/2016 16:00,5/31/2016 16:25,70346,1487,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
18556834,5/31/2016 16:03,5/31/2016 16:29,70103,1525,1041,Fifth Ave & S Bouquet St,1023,Liberty Ave & Baum Blvd,
18557163,5/31/2016 16:15,5/31/2016 19:25,70188,11427,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1018,37th St & Butler St,
18557224,5/31/2016 16:17,5/31/2016 17:14,70474,3379,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,
18557267,5/31/2016 16:19,5/31/2016 16:48,70090,1711,1006,Ross St & Sixth Ave (Steel Plaza T Station),1037,Frew St & Schenley Dr,
18557340,5/31/2016 16:22,5/31/2016 17:27,70206,3890,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18557356,5/31/2016 16:22,5/31/2016 16:35,70072,780,1005,Forbes Ave & Grant St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18557470,5/31/2016 16:27,5/31/2016 16:49,70017,1353,1021,Taylor St & Liberty Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18557589,5/31/2016 16:31,5/31/2016 16:46,70382,866,1019,42nd St & Butler St,1017,21st St & Penn Ave,
18557674,5/31/2016 16:34,5/31/2016 16:39,70058,274,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,
18557786,5/31/2016 16:39,5/31/2016 17:10,70072,1843,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),
18557815,5/31/2016 16:40,5/31/2016 17:10,70339,1804,1006,Ross St & Sixth Ave (Steel Plaza T Station),1015,Federal St & E North Ave,
18557827,5/31/2016 16:41,5/31/2016 16:54,70161,791,1001,Forbes Ave & Market Square,1016,17th St & Penn Ave,
18557841,5/31/2016 16:41,5/31/2016 16:53,70399,728,1001,Forbes Ave & Market Square,1016,17th St & Penn Ave,
18557867,5/31/2016 16:42,5/31/2016 16:58,70157,965,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),
18557900,5/31/2016 16:44,5/31/2016 16:50,70067,394,1034,Ellsworth Ave & N Neville St,1023,Liberty Ave & Baum Blvd,
18557983,5/31/2016 16:47,5/31/2016 17:35,70213,2897,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
18557996,5/31/2016 16:47,5/31/2016 17:35,70005,2873,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
18558119,5/31/2016 16:54,5/31/2016 18:16,70009,4927,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18558138,5/31/2016 16:54,5/31/2016 17:08,70255,837,1016,17th St & Penn Ave,1002,Third Ave & Wood St,
18558154,5/31/2016 16:55,5/31/2016 17:12,70026,1046,1020,42nd & Penn Ave.,1041,Fifth Ave & S Bouquet St,
18558186,5/31/2016 16:56,5/31/2016 18:16,70363,4827,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
18558216,5/31/2016 16:57,5/31/2016 17:09,70433,703,1020,42nd & Penn Ave.,1016,17th St & Penn Ave,
18558230,5/31/2016 16:58,5/31/2016 17:11,70267,806,1041,Fifth Ave & S Bouquet St,1047,S 22nd St & E Carson St,
18558255,5/31/2016 16:59,5/31/2016 17:12,70165,768,1041,Fifth Ave & S Bouquet St,1031,Maryland Ave & Ellsworth Ave,
18558378,5/31/2016 17:04,5/31/2016 17:24,70122,1195,1001,Forbes Ave & Market Square,1047,S 22nd St & E Carson St,
18558388,5/31/2016 17:04,5/31/2016 18:25,70116,4854,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18558390,5/31/2016 17:04,5/31/2016 17:15,70104,641,1005,Forbes Ave & Grant St,1048,S 18th St & Sidney St,
18558391,5/31/2016 17:04,5/31/2016 18:23,70429,4701,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18558413,5/31/2016 17:05,5/31/2016 18:25,70114,4826,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
18558450,5/31/2016 17:06,5/31/2016 17:10,70148,232,1006,Ross St & Sixth Ave (Steel Plaza T Station),1008,Centre Ave & PPG Paints Arena,
18558468,5/31/2016 17:07,5/31/2016 17:11,70246,232,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,
18558522,5/31/2016 17:09,5/31/2016 17:34,70130,1513,1004,First Ave & B St (T Station),1038,Boulevard of the Allies & Parkview Ave,
18558526,5/31/2016 17:09,5/31/2016 17:25,70278,950,1013,Isabella St & Federal St (PNC Park),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
18558712,5/31/2016 17:18,5/31/2016 17:27,70433,548,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
18558728,5/31/2016 17:18,5/31/2016 17:27,70380,521,1035,Fifth Ave & S Dithridge St,1031,Maryland Ave & Ellsworth Ave,
18558785,5/31/2016 17:21,5/31/2016 17:26,70486,254,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,
18558817,5/31/2016 17:23,5/31/2016 20:15,70343,10338,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),
18558865,5/31/2016 17:26,5/31/2016 17:44,70173,1121,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,
18558867,5/31/2016 17:26,5/31/2016 17:43,70306,1059,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
18558875,5/31/2016 17:26,5/31/2016 17:35,70073,554,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,
18558929,5/31/2016 17:28,5/31/2016 17:36,70053,443,1028,Penn Ave & Putnam St (Bakery Square),1032,Walnut St & College St,
18559044,5/31/2016 17:34,5/31/2016 17:42,70087,479,1011,Fort Duquesne Blvd & 7th St,1017,21st St & Penn Ave,
18559157,5/31/2016 17:40,5/31/2016 17:43,70101,205,1017,21st St & Penn Ave,1016,17th St & Penn Ave,
18559163,5/31/2016 17:40,5/31/2016 17:56,70378,965,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,
18559178,5/31/2016 17:41,5/31/2016 17:57,70332,954,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,
18559208,5/31/2016 17:43,5/31/2016 17:48,70410,295,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
18559235,5/31/2016 17:45,5/31/2016 18:06,70345,1249,1018,37th St & Butler St,1001,Forbes Ave & Market Square,
18559262,5/31/2016 17:46,5/31/2016 17:59,70294,731,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,
18559273,5/31/2016 17:47,5/31/2016 18:06,70191,1105,1040,Bigelow Blvd & Fifth Ave,1026,Penn Ave & S Whitfield St,
18559305,5/31/2016 17:49,5/31/2016 18:05,70286,955,1005,Forbes Ave & Grant St,1015,Federal St & E North Ave,
18559354,5/31/2016 17:51,5/31/2016 18:01,70161,567,1016,17th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
18559366,5/31/2016 17:52,5/31/2016 18:03,70396,674,1001,Forbes Ave & Market Square,1017,21st St & Penn Ave,
18559381,5/31/2016 17:53,5/31/2016 19:22,70265,5353,1006,Ross St & Sixth Ave (Steel Plaza T Station),1001,Forbes Ave & Market Square,
18559476,5/31/2016 17:58,5/31/2016 18:21,70278,1361,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1047,S 22nd St & E Carson St,
18559490,5/31/2016 17:59,5/31/2016 18:16,70375,1021,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Sidney St. (Southside Works),
18559576,5/31/2016 18:04,5/31/2016 18:51,70336,2800,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,
18559581,5/31/2016 18:04,5/31/2016 18:11,70189,367,1017,21st St & Penn Ave,1009,12th St & Penn Ave,
18559603,5/31/2016 18:06,5/31/2016 18:14,70010,510,1015,Federal St & E North Ave,1012,North Shore Trail & Fort Duquesne Bridge,
18559646,5/31/2016 18:08,5/31/2016 18:16,70103,496,1023,Liberty Ave & Baum Blvd,1026,Penn Ave & S Whitfield St,
18559692,5/31/2016 18:11,5/31/2016 18:41,70339,1821,1015,Federal St & E North Ave,1049,S 12th St & E Carson St,
18559717,5/31/2016 18:12,5/31/2016 18:22,70285,576,1034,Ellsworth Ave & N Neville St,1031,Maryland Ave & Ellsworth Ave,
18559724,5/31/2016 18:13,5/31/2016 18:21,70420,510,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,
18559782,5/31/2016 18:16,5/31/2016 18:33,70206,1042,1045,S 27th St & Sidney St. (Southside Works),1007,Stevenson St & Forbes Ave,
