Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
10910289,6/6/2015 9:49,6/6/2015 10:59,70072,4185,1047,S 22nd St & E Carson St,1011,Fort Duquesne Blvd & 7th St,
10910322,6/6/2015 9:50,6/6/2015 10:11,70109,1252,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10910342,6/6/2015 9:50,6/6/2015 10:11,70225,1263,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10910356,6/6/2015 9:51,6/6/2015 10:58,70068,4072,1047,S 22nd St & E Carson St,1011,Fort Duquesne Blvd & 7th St,
10910455,6/6/2015 9:53,6/6/2015 10:32,70297,2325,1041,Fifth Ave & S Bouquet St,1029,Alder St & S Highland Ave,
10910832,6/6/2015 10:02,6/6/2015 10:51,70232,2908,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10910931,6/6/2015 10:05,6/6/2015 10:15,70051,626,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10910934,6/6/2015 10:05,6/6/2015 10:15,70064,625,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10911341,6/6/2015 10:14,6/6/2015 12:02,70268,6473,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
10911420,6/6/2015 10:16,6/6/2015 11:11,70213,3313,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10911429,6/6/2015 10:16,6/6/2015 12:02,70449,6338,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
10911757,6/6/2015 10:23,6/6/2015 12:46,70221,8583,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10911826,6/6/2015 10:25,6/6/2015 12:47,70155,8488,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10911842,6/6/2015 10:26,6/6/2015 12:48,70314,8538,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10912038,6/6/2015 10:31,6/6/2015 12:24,70308,6799,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Sidney St. (Southside Works),
10912065,6/6/2015 10:32,6/6/2015 12:24,70292,6768,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Sidney St. (Southside Works),
10912075,6/6/2015 10:32,6/6/2015 12:24,70389,6718,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Sidney St. (Southside Works),
10912119,6/6/2015 10:33,6/6/2015 10:42,70139,589,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10912285,6/6/2015 10:37,6/6/2015 10:39,70225,83,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10912307,6/6/2015 10:38,6/6/2015 12:01,70363,4999,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10912454,6/6/2015 10:42,6/6/2015 12:00,70225,4665,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10912703,6/6/2015 10:48,6/6/2015 10:54,70197,348,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
10912925,6/6/2015 10:54,6/6/2015 17:18,70481,23061,1018,37th St & Butler St,1018,37th St & Butler St,
10913014,6/6/2015 10:55,6/6/2015 17:16,70121,22856,1018,37th St & Butler St,1018,37th St & Butler St,
10913304,6/6/2015 11:03,6/6/2015 11:10,70404,423,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,
10913444,6/6/2015 11:06,6/6/2015 11:40,70083,2042,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10913740,6/6/2015 11:14,6/6/2015 11:28,70264,844,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,
10913991,6/6/2015 11:20,6/6/2015 11:33,70180,778,1019,42nd St & Butler St,1019,42nd St & Butler St,
10914312,6/6/2015 11:27,6/6/2015 11:55,70207,1685,1018,37th St & Butler St,1001,Forbes Ave & Market Square,
10914398,6/6/2015 11:29,6/6/2015 11:55,70271,1551,1018,37th St & Butler St,1001,Forbes Ave & Market Square,
10914495,6/6/2015 11:31,6/6/2015 15:08,70270,13005,1016,17th St & Penn Ave,1016,17th St & Penn Ave,
10914560,6/6/2015 11:32,6/6/2015 11:49,70008,979,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),
10914596,6/6/2015 11:33,6/6/2015 11:37,70409,226,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,
10914645,6/6/2015 11:34,6/6/2015 12:29,70375,3287,1030,S Euclid Ave & Centre Ave,1016,17th St & Penn Ave,
10914707,6/6/2015 11:36,6/6/2015 11:44,70182,504,1002,Third Ave & Wood St,1016,17th St & Penn Ave,
10914726,6/6/2015 11:36,6/6/2015 12:36,70150,3579,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
10914769,6/6/2015 11:37,6/6/2015 12:30,70311,3210,1030,S Euclid Ave & Centre Ave,1016,17th St & Penn Ave,
10914822,6/6/2015 11:38,6/6/2015 12:09,70023,1849,1001,Forbes Ave & Market Square,1019,42nd St & Butler St,
10914836,6/6/2015 11:38,6/6/2015 12:09,70259,1820,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10914844,6/6/2015 11:39,6/6/2015 12:31,70412,3114,1030,S Euclid Ave & Centre Ave,1016,17th St & Penn Ave,
10914868,6/6/2015 11:39,6/6/2015 12:09,70124,1795,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10914874,6/6/2015 11:39,6/6/2015 12:09,70280,1771,1001,Forbes Ave & Market Square,1019,42nd St & Butler St,
10914911,6/6/2015 11:40,6/6/2015 12:21,70159,2484,1004,First Ave & B St (T Station),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
10914925,6/6/2015 11:40,6/6/2015 12:29,70465,2935,1030,S Euclid Ave & Centre Ave,1016,17th St & Penn Ave,
10914947,6/6/2015 11:41,6/6/2015 12:08,70143,1628,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10915000,6/6/2015 11:42,6/6/2015 12:10,70399,1701,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10915239,6/6/2015 11:48,6/6/2015 12:29,70209,2486,1030,S Euclid Ave & Centre Ave,1016,17th St & Penn Ave,
10915326,6/6/2015 11:50,6/6/2015 12:00,70404,633,1035,Fifth Ave & S Dithridge St,1044,Zulema St & Coltart Ave,
10915370,6/6/2015 11:51,6/6/2015 12:13,70038,1308,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10915392,6/6/2015 11:51,6/6/2015 11:55,70248,241,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10915401,6/6/2015 11:51,6/6/2015 12:48,70354,3405,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10915403,6/6/2015 11:51,6/6/2015 11:53,70164,121,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10915411,6/6/2015 11:51,6/6/2015 13:22,70306,5444,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
10915432,6/6/2015 11:52,6/6/2015 12:12,70353,1197,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10915454,6/6/2015 11:52,6/6/2015 12:50,70434,3438,1001,Forbes Ave & Market Square,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10915466,6/6/2015 11:53,6/6/2015 13:22,70172,5380,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
10915474,6/6/2015 11:53,6/6/2015 12:10,70132,1014,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
10915512,6/6/2015 11:53,6/6/2015 12:48,70365,3259,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10915546,6/6/2015 11:54,6/6/2015 12:54,70055,3587,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10915757,6/6/2015 11:59,6/6/2015 12:18,70042,1175,1050,Healthy Ride Hub,1050,Healthy Ride Hub,
10915803,6/6/2015 12:00,6/6/2015 16:39,70256,16775,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10915993,6/6/2015 12:05,6/6/2015 13:52,70281,6415,1019,42nd St & Butler St,1016,17th St & Penn Ave,
10916507,6/6/2015 12:17,6/6/2015 13:46,70203,5376,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
10916715,6/6/2015 12:21,6/6/2015 13:14,70302,3204,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10916720,6/6/2015 12:21,6/6/2015 13:14,70232,3200,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10916746,6/6/2015 12:22,6/6/2015 12:23,70117,68,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10916805,6/6/2015 12:23,6/6/2015 13:14,70342,3104,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10916905,6/6/2015 12:25,6/6/2015 13:14,70473,2930,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10916967,6/6/2015 12:26,6/6/2015 12:43,70044,1065,1002,Third Ave & Wood St,1017,21st St & Penn Ave,
10916983,6/6/2015 12:26,6/6/2015 13:22,70322,3328,1019,42nd St & Butler St,1001,Forbes Ave & Market Square,
10917011,6/6/2015 12:27,6/6/2015 13:13,70292,2787,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
10917364,6/6/2015 12:35,6/6/2015 12:59,70051,1453,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10917376,6/6/2015 12:35,6/6/2015 13:09,70213,2004,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,
10917482,6/6/2015 12:38,6/6/2015 13:09,70300,1872,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,
10917954,6/6/2015 12:49,6/6/2015 13:24,70045,2099,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
10917990,6/6/2015 12:49,6/6/2015 13:24,70460,2095,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
10918125,6/6/2015 12:52,6/6/2015 13:04,70419,737,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1049,S 12th St & E Carson St,
10918157,6/6/2015 12:53,6/6/2015 16:14,70180,12070,1019,42nd St & Butler St,1019,42nd St & Butler St,
10918173,6/6/2015 12:53,6/6/2015 16:15,70101,12088,1004,First Ave & B St (T Station),1011,Fort Duquesne Blvd & 7th St,
10918286,6/6/2015 12:56,6/6/2015 14:32,10914,5815,1008,Centre Ave & PPG Paints Arena,1000,Liberty Ave & Stanwix St,
10918288,6/6/2015 12:56,6/6/2015 16:16,70387,12004,1004,First Ave & B St (T Station),1011,Fort Duquesne Blvd & 7th St,
10918768,6/6/2015 13:07,6/6/2015 13:21,70143,889,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,
10918789,6/6/2015 13:07,6/6/2015 14:02,70184,3313,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
10918807,6/6/2015 13:07,6/6/2015 14:18,70259,4232,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,
10918831,6/6/2015 13:08,6/6/2015 14:06,70330,3467,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
10918848,6/6/2015 13:08,6/6/2015 14:04,70331,3341,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
10918872,6/6/2015 13:09,6/6/2015 21:26,70280,29857,1019,42nd St & Butler St,1019,42nd St & Butler St,
10919158,6/6/2015 13:15,6/6/2015 14:39,70135,5010,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
10919515,6/6/2015 13:23,6/6/2015 21:15,70027,28309,1019,42nd St & Butler St,1050,Healthy Ride Hub,
10919954,6/6/2015 13:33,6/6/2015 14:58,70126,5066,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,
10919991,6/6/2015 13:34,6/6/2015 14:40,70215,3972,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1000,Liberty Ave & Stanwix St,
10920009,6/6/2015 13:34,6/6/2015 13:56,70038,1304,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
10920200,6/6/2015 13:38,6/6/2015 14:55,70314,4604,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
10920216,6/6/2015 13:39,6/6/2015 13:56,70132,1064,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
10920247,6/6/2015 13:39,6/6/2015 18:38,70044,17942,1017,21st St & Penn Ave,1016,17th St & Penn Ave,
10920250,6/6/2015 13:39,6/6/2015 13:57,70051,1080,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,
10920498,6/6/2015 13:46,6/6/2015 13:55,70066,554,1016,17th St & Penn Ave,1005,Forbes Ave & Grant St,
10920711,6/6/2015 13:51,6/6/2015 14:07,70380,985,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,
10920867,6/6/2015 13:54,6/6/2015 14:14,70183,1173,1019,42nd St & Butler St,1017,21st St & Penn Ave,
10921058,6/6/2015 13:59,6/6/2015 14:43,70179,2675,1019,42nd St & Butler St,1019,42nd St & Butler St,
10921099,6/6/2015 14:00,6/6/2015 14:54,70363,3279,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),
10921216,6/6/2015 14:02,6/6/2015 14:31,70300,1744,1019,42nd St & Butler St,1025,Penn Ave & N Fairmount St,
10921219,6/6/2015 14:02,6/6/2015 14:14,70394,694,1008,Centre Ave & PPG Paints Arena,1001,Forbes Ave & Market Square,
10921221,6/6/2015 14:02,6/6/2015 14:13,70088,645,1008,Centre Ave & PPG Paints Arena,1001,Forbes Ave & Market Square,
10921244,6/6/2015 14:03,6/6/2015 14:31,70260,1695,1019,42nd St & Butler St,1025,Penn Ave & N Fairmount St,
10921333,6/6/2015 14:05,6/6/2015 14:28,70460,1365,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
10921795,6/6/2015 14:15,6/6/2015 15:17,70212,3717,1019,42nd St & Butler St,1011,Fort Duquesne Blvd & 7th St,
10922039,6/6/2015 14:20,6/6/2015 15:19,70213,3565,1019,42nd St & Butler St,1011,Fort Duquesne Blvd & 7th St,
10922193,6/6/2015 14:23,6/6/2015 14:34,70183,677,1017,21st St & Penn Ave,1018,37th St & Butler St,
10922258,6/6/2015 14:24,6/6/2015 15:09,70219,2711,1033,Ivy St & Walnut St   ,1001,Forbes Ave & Market Square,
10922301,6/6/2015 14:25,6/6/2015 15:16,70154,3055,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10922433,6/6/2015 14:28,6/6/2015 15:03,70038,2108,1000,Liberty Ave & Stanwix St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
10922686,6/6/2015 14:33,6/6/2015 15:37,70056,3862,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
10922769,6/6/2015 14:35,6/6/2015 15:38,70003,3790,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
10922810,6/6/2015 14:36,6/6/2015 15:27,70395,3086,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10922852,6/6/2015 14:37,6/6/2015 15:34,70118,3420,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10922872,6/6/2015 14:37,6/6/2015 15:28,70277,3053,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10922881,6/6/2015 14:37,6/6/2015 14:46,70119,493,1018,37th St & Butler St,1018,37th St & Butler St,
10922886,6/6/2015 14:38,6/6/2015 14:54,70183,985,1018,37th St & Butler St,1018,37th St & Butler St,
10922916,6/6/2015 14:38,6/6/2015 14:41,70300,146,1025,Penn Ave & N Fairmount St,1025,Penn Ave & N Fairmount St,
10923049,6/6/2015 14:41,6/6/2015 15:32,70138,3076,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10923053,6/6/2015 14:41,6/6/2015 14:47,70054,317,1016,17th St & Penn Ave,1016,17th St & Penn Ave,
10923057,6/6/2015 14:41,6/6/2015 14:49,70244,437,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,
10923065,6/6/2015 14:42,6/6/2015 14:50,70307,471,1018,37th St & Butler St,1018,37th St & Butler St,
10923080,6/6/2015 14:42,6/6/2015 16:17,70265,5715,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10923098,6/6/2015 14:43,6/6/2015 14:50,70352,423,1018,37th St & Butler St,1018,37th St & Butler St,
10923145,6/6/2015 14:44,6/6/2015 15:41,70321,3426,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,
10923147,6/6/2015 14:44,6/6/2015 17:23,70445,9549,1019,42nd St & Butler St,1019,42nd St & Butler St,
10923193,6/6/2015 14:45,6/6/2015 15:17,70430,1901,1018,37th St & Butler St,1011,Fort Duquesne Blvd & 7th St,
10923199,6/6/2015 14:45,6/6/2015 15:17,70241,1908,1018,37th St & Butler St,1005,Forbes Ave & Grant St,
10923235,6/6/2015 14:46,6/6/2015 15:07,70337,1222,1025,Penn Ave & N Fairmount St,1016,17th St & Penn Ave,
10923268,6/6/2015 14:47,6/6/2015 15:07,70300,1175,1025,Penn Ave & N Fairmount St,1016,17th St & Penn Ave,
10923275,6/6/2015 14:47,6/6/2015 16:10,70375,4943,1016,17th St & Penn Ave,1019,42nd St & Butler St,
10923381,6/6/2015 14:50,6/6/2015 15:17,70119,1596,1018,37th St & Butler St,1005,Forbes Ave & Grant St,
10923385,6/6/2015 14:50,6/6/2015 15:40,70179,3013,1019,42nd St & Butler St,1013,Isabella St & Federal St (PNC Park),
10923574,6/6/2015 14:56,6/6/2015 15:21,70183,1467,1018,37th St & Butler St,1011,Fort Duquesne Blvd & 7th St,
10923607,6/6/2015 14:57,6/6/2015 15:39,70187,2480,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,
10923637,6/6/2015 14:58,6/6/2015 15:41,70412,2539,1016,17th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,
10923658,6/6/2015 14:59,6/6/2015 15:03,70244,246,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,
10923677,6/6/2015 15:00,6/6/2015 15:44,70311,2642,1016,17th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,
10923702,6/6/2015 15:01,6/6/2015 15:09,70208,534,1002,Third Ave & Wood St,1000,Liberty Ave & Stanwix St,
10923735,6/6/2015 15:02,6/6/2015 15:06,70036,268,1002,Third Ave & Wood St,1000,Liberty Ave & Stanwix St,
10923740,6/6/2015 15:02,6/6/2015 16:12,70203,4198,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
10923775,6/6/2015 15:03,6/6/2015 16:11,70129,4122,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
10923878,6/6/2015 15:07,6/6/2015 16:41,70299,5642,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10923954,6/6/2015 15:09,6/6/2015 15:22,70465,790,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
10923972,6/6/2015 15:09,6/6/2015 15:24,70353,868,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St,
10924199,6/6/2015 15:16,6/6/2015 15:25,70199,538,1032,Walnut St & College St,1032,Walnut St & College St,
10924220,6/6/2015 15:16,6/6/2015 16:09,70281,3128,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
10924261,6/6/2015 15:18,6/6/2015 15:25,70130,424,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
10924263,6/6/2015 15:18,6/6/2015 16:08,70383,3020,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
10924284,6/6/2015 15:18,6/6/2015 16:07,70010,2912,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1001,Forbes Ave & Market Square,
10924285,6/6/2015 15:18,6/6/2015 16:05,70351,2821,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
10924293,6/6/2015 15:18,6/6/2015 16:05,70162,2819,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
10924423,6/6/2015 15:23,6/6/2015 16:04,70031,2491,1049,S 12th St & E Carson St,1002,Third Ave & Wood St,
10924440,6/6/2015 15:23,6/6/2015 16:09,70323,2734,1049,S 12th St & E Carson St,1002,Third Ave & Wood St,
10924480,6/6/2015 15:24,6/6/2015 16:02,70331,2266,1001,Forbes Ave & Market Square,1049,S 12th St & E Carson St,
10924482,6/6/2015 15:24,6/6/2015 16:03,70259,2331,1001,Forbes Ave & Market Square,1049,S 12th St & E Carson St,
10924483,6/6/2015 15:24,6/6/2015 16:05,70315,2444,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
10924488,6/6/2015 15:24,6/6/2015 15:30,70139,342,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10924494,6/6/2015 15:25,6/6/2015 16:23,70283,3505,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,
10924509,6/6/2015 15:25,6/6/2015 16:22,70135,3411,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,
10924538,6/6/2015 15:26,6/6/2015 15:35,70352,535,1018,37th St & Butler St,1018,37th St & Butler St,
10924611,6/6/2015 15:28,6/6/2015 15:46,70307,1063,1018,37th St & Butler St,1001,Forbes Ave & Market Square,
10924666,6/6/2015 15:30,6/6/2015 15:35,70057,301,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10924669,6/6/2015 15:30,6/6/2015 15:57,70231,1615,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1000,Liberty Ave & Stanwix St,
10924684,6/6/2015 15:31,6/6/2015 15:56,70455,1479,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),
10924701,6/6/2015 15:31,6/6/2015 15:54,70350,1341,1003,First Ave & Smithfield St (Art Institute),1045,S 27th St & Sidney St. (Southside Works),
10924728,6/6/2015 15:32,6/6/2015 16:24,70142,3110,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10924759,6/6/2015 15:34,6/6/2015 15:59,70277,1491,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1000,Liberty Ave & Stanwix St,
10924772,6/6/2015 15:35,6/6/2015 16:25,70114,3022,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10924781,6/6/2015 15:35,6/6/2015 16:06,70152,1863,1049,S 12th St & E Carson St,1001,Forbes Ave & Market Square,
10924907,6/6/2015 15:40,6/6/2015 16:15,70208,2099,1000,Liberty Ave & Stanwix St,1044,Zulema St & Coltart Ave,
10924916,6/6/2015 15:41,6/6/2015 15:55,70352,845,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
10924927,6/6/2015 15:41,6/6/2015 15:54,70353,780,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,
10924973,6/6/2015 15:43,6/6/2015 15:57,70192,818,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,
10924983,6/6/2015 15:43,6/6/2015 15:56,70064,767,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,
10925062,6/6/2015 15:46,6/6/2015 16:58,70083,4290,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1011,Fort Duquesne Blvd & 7th St,
10925165,6/6/2015 15:50,6/6/2015 17:19,70434,5297,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1011,Fort Duquesne Blvd & 7th St,
10925167,6/6/2015 15:50,6/6/2015 16:08,70140,1046,1032,Walnut St & College St,1032,Walnut St & College St,
10925188,6/6/2015 15:52,6/6/2015 16:56,70024,3828,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),
10925233,6/6/2015 15:54,6/6/2015 16:29,70080,2116,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,
10925254,6/6/2015 15:54,6/6/2015 17:26,70288,5518,1030,S Euclid Ave & Centre Ave,1030,S Euclid Ave & Centre Ave,
10925260,6/6/2015 15:55,6/6/2015 16:29,70220,2075,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,
10925279,6/6/2015 15:55,6/6/2015 16:50,70036,3276,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),
10925297,6/6/2015 15:56,6/6/2015 16:15,70086,1172,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
10925340,6/6/2015 15:58,6/6/2015 16:44,70343,2770,1050,Healthy Ride Hub,1011,Fort Duquesne Blvd & 7th St,
10925345,6/6/2015 15:58,6/6/2015 17:00,70051,3707,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10925350,6/6/2015 15:58,6/6/2015 17:41,70241,6166,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10925355,6/6/2015 15:58,6/6/2015 16:00,70195,123,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,
10925374,6/6/2015 15:59,6/6/2015 16:56,70412,3424,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
10925376,6/6/2015 15:59,6/6/2015 17:44,70248,6297,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
10925476,6/6/2015 16:02,6/6/2015 16:03,70018,71,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
10925569,6/6/2015 16:05,6/6/2015 17:05,70018,3556,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
10925604,6/6/2015 16:07,6/6/2015 17:05,70031,3493,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
10925713,6/6/2015 16:11,6/6/2015 16:12,70159,89,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
10925721,6/6/2015 16:11,6/6/2015 16:46,70064,2097,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,
10925731,6/6/2015 16:11,6/6/2015 17:41,10914,5357,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),
10925734,6/6/2015 16:11,6/6/2015 17:40,70192,5286,1000,Liberty Ave & Stanwix St,1045,S 27th St & Sidney St. (Southside Works),
10925785,6/6/2015 16:13,6/6/2015 16:55,70132,2512,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,
10925864,6/6/2015 16:17,6/6/2015 16:29,70352,714,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1013,Isabella St & Federal St (PNC Park),
10925873,6/6/2015 16:17,6/6/2015 16:49,70166,1911,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
10925878,6/6/2015 16:17,6/6/2015 16:29,70118,690,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1013,Isabella St & Federal St (PNC Park),
